id_site,R2M_R11A_F_A_01,R2M_R11A_F_A_02,R2M_R11A_F_A_03,R2A_R11G_F_A_01,R2A_R11G_F_A_02,R2A_R11G_F_A_03,R2M_GFPA_C_A_01,R2M_GFPA_C_A_02,R2M_GFPA_C_A_03,R2A_R11G_C_A_01,R2A_R11G_C_A_02,R2A_R11G_C_A_03,R2M_GFPA_F_A_01,R2M_GFPA_F_A_02,R2M_GFPA_F_A_03,cl_name
PARD6A_S344,3.2320810368763055,4.937942493759357,4.884108489224737,6.372814522837143,6.395772591340474,6.40648566801603,2.460984322683113,5.724513002695023,5.198245657787704,6.18998180479328,4.3390410577905065,6.041523198210879,3.518087946182674,0.6750592660196508,2.7829346770734276,RE_profile
DCP1A_S315,6.674412019711663,6.8182570194259515,6.626811249443807,7.038974636897719,7.185886887706746,7.128456202796001,6.778809217530326,6.776065445700157,4.930023439127144,3.8056246598125343,3.8393146733746106,5.166944344276653,2.1608827699917956,6.285926128602434,6.4368372752510625,RE_profile
SEMA4B_S830,5.556825909015901,5.519504382411786,5.904956966323186,6.285302209627141,6.167433832539857,6.195116579516394,5.820983408624644,1.293700669467925,5.3709718967766635,5.528461288182757,4.891307529480765,5.514925474632002,4.3215312809215956,2.981704721430128,4.949899917645052,RE_profile
PFDN4_S125,4.9109631140515075,3.9725441941934463,3.9830096296270625,3.8121111938298773,4.001836798437643,4.464191704167017,1.7846321175409208,4.016087316408621,4.8436026765973414,5.599760856543413,5.310574059021304,5.56745540332003,4.7702931542845,4.349668145106649,3.0584626129229546,NA
KIF13B_S1644,5.031334993961896,4.7920647504781675,5.189180236522102,4.338597631701016,5.155576568284897,3.863904050214528,5.592452186737014,5.429345537723152,2.681753792346658,4.827314723403779,3.4764764411039035,1.1372899790878472,3.9042629579188786,-4.258298464734627,4.003329027087554,RAB11_profile
KIF13B_S1497,5.179087337233233,3.9358569468950733,5.587583287248863,5.083910098040244,5.169048055821282,4.059161496720677,5.134049748187841,5.304143401185366,4.033236094312763,2.706379971222181,3.9953457018316967,2.1901060536525274,-0.29045431467750404,-1.243412878716093,1.1255614727818388,NA
ANLN_S323,5.750682788687756,5.88650789276738,5.983639914626074,3.551409358724128,2.9216333565525834,4.741798152458491,5.179575659745963,5.457637152532045,5.5503666398516565,3.455998443823564,3.2614042453289356,1.4065698553657477,1.4046321600683442,1.1880199676009737,4.958249386770979,RAB11_profile
ANLN_S485,5.479455823536318,5.78765416766789,4.910386163695733,5.5728258994251245,5.322301850350045,5.04097035163487,5.357548121249104,5.449165486785179,5.233457103786693,4.825906233012569,4.023145763184974,4.6428806995485665,0.39053011823995476,5.24374937855392,3.234176871350418,RE_profile
PDLIM7_S217,7.107051848771132,7.233471467087486,7.076934721102861,4.22208582904762,4.45697159094639,3.5063093506468404,7.071484507550957,7.119169581286781,6.81177187047924,1.2426676437012691,2.5423866269401723,4.84504461420188,5.171469114745929,5.089729430545752,4.340788331540657,RAB11_profile
ACSS2_S30,6.303374467389256,6.437919768244604,6.768094651775974,7.000979618036711,6.954598167414091,6.674163305034134,6.882914784566275,6.557257899247757,6.218735716610356,6.545861103011076,6.175620445409401,6.29013904093861,6.1657464017896535,6.341599786481734,6.565198829929715,RE_profile
DDX21_S121,6.302801511040811,6.3921656518896945,6.690212739037956,6.553842936742205,6.38021850482958,5.434337557489769,6.377755031102004,6.60997978332395,2.9155855184386854,6.140937453681404,6.179074015548546,6.36742538379899,0.43896403244657733,1.808687012910144,2.782419892957472,RE_profile
SLC17A5_S3,5.292090362156722,5.465657866487351,5.775813296208658,5.682356787721406,5.5571146697617175,2.533641164704821,5.065309578583311,5.3954938186013335,5.328179206862257,0.3991516599025351,3.325926192949554,3.356306838205052,3.2446873788004105,2.1575564372696543,3.0786156263661617,RE_profile
EIF4ENIF1_S587,6.900208580306314,6.867424462797649,6.754545259914625,4.034028395165108,5.0727971678582575,3.689734760522773,6.983672506651275,6.672769514061871,6.51843010545825,6.508303027818226,5.347050794528822,6.593992055894518,6.688451934178054,6.693622836320862,6.442267124290965,NA
EIF4ENIF1_S513,5.469058225718919,4.809977631647467,5.888542774185997,5.900012177970484,5.8993305574271995,5.9772398875200885,5.973863988019219,5.823309544256073,4.117695550905371,3.129032234350094,-0.26844484402109714,2.660944498520042,3.355119284984281,3.819569658399976,0.2878656848562047,RE_profile
EIF4ENIF1_S951,7.023264958196438,7.129466715197139,7.157030146869772,5.3209898352234735,4.928561702981496,3.3471430680030387,6.516844540477652,7.047540228845419,6.839992127992551,7.042766854366952,6.425342252996489,6.887612418174089,6.865989765521871,6.50790728502223,7.032378940922123,NA
EIF4ENIF1_S342,5.471451617465624,5.470520463326522,5.845994550120208,5.814547589498036,5.760741205203336,4.783230811906604,5.604833873031774,5.368617565859193,3.5115129971513386,3.485380608610413,1.3378085944353888,4.559651649311417,4.887452115407272,4.565621632332157,4.832636431645385,RE_profile
CTPS2_S568,5.92879724365537,5.877372786604882,6.034833684664182,5.21178996568524,5.471538487643524,5.272930975676176,3.4517678799332367,5.370221341941073,5.344492596117121,4.886067369043025,5.243005637898598,4.603599094953516,5.595381905195923,5.6710529957703875,5.859005146823127,RAB11_profile
BAZ1A_S1413,5.759563900579501,6.060288772108932,6.145506492352779,5.895479898378809,5.557899215118605,4.168456700808227,5.649952130817291,5.774640660980306,5.585188538097396,5.50087405946127,4.175682255437628,5.606450999531495,1.0032494321119456,4.528649346702252,3.9306130375106765,RAB11_profile
DROSHA_S357,2.6334546455568546,4.072550467275988,2.6261963887998254,5.819882784727954,5.608293325954881,5.978501643984128,6.640831984961775,6.436730720811404,3.199391800587661,4.447266057822359,1.6856065503342492,3.7148687840641506,0.6406506428685423,4.605441492827549,5.106432416863665,NA
ARHGAP35_S970,6.162178135157228,6.111307065212623,6.106381061396859,4.3365009739115905,5.3241689272100725,2.6896581616141404,6.36990426913679,6.170405091038122,6.03063591226988,4.170685553717194,1.94899611431521,3.993880338028077,4.638744016435701,4.138880650455721,3.4059617027588165,RAB11_profile
KLC4_S590,5.64242530481827,5.648444038733353,5.766405713774795,5.04761832031693,2.626153140402067,3.308526886224242,1.8897162202868634,5.645120496634888,5.705703092835943,3.837960528681468,-1.0377663997254958,3.445317219782388,1.1961519396312235,4.2440765195146914,3.5534402464015873,RAB11_profile
DIAPH3_S1080,3.9522869512276766,4.079310773340045,4.283247681367625,3.9126828169865586,5.011119863979018,3.1882211250589187,6.270241166392285,5.933406138274786,6.120612361071617,1.7336562508215385,4.52570283014248,3.2380872206535027,3.6855743357323805,2.7066298228294228,4.108863195538803,RE_profile
DIAPH3_S1082,5.858988986599246,5.793230220089132,5.98701836835435,5.772420482175153,5.607610509897793,4.5636044377288165,5.451707203368358,5.667272178870495,5.547133647217814,4.255152614875689,2.215777136201926,4.55607924059787,3.5444570231163226,0.36032547009970184,5.230618875839678,RE_profile
BMP2K_S949,6.0819959599118,6.176296368198052,6.149919681320166,3.5364211832968224,4.20592341270452,4.156204781498814,6.493763280147686,6.693707013948428,3.6181099612473635,3.9902113437702313,3.3709808660572946,2.9166221585280407,6.140822064848136,6.5811618960000935,6.499376113022332,RAB11_profile
STAU2_S408,5.325152312567182,4.658774460452096,4.159595935887557,4.968005488893219,5.366708781648354,5.644131287374813,4.627417912783532,4.775282847298048,2.085949256152397,3.9037362168741736,4.139877705775611,4.75998125716303,2.0819155518728696,4.744522105786166,4.0441089794403915,RE_profile
TRMT13_S7,4.911774594150691,4.87111204789269,5.408311100788588,4.379115242023776,4.789991522026513,2.2489194170629063,5.703476062625735,5.469381006461427,2.951109822299316,5.39318909061043,4.433031012648157,3.844977246132305,2.372280191941829,0.833952353902109,4.537312855125857,RAB11_profile
ARGLU1_S77,7.325136391846037,7.324484862407335,7.733358758727096,8.604444055756444,8.562159024755918,8.55791124961847,7.722895877621706,7.446312215863632,7.45138756900714,8.441378139855816,8.175762055322485,8.744641014909087,7.482243572410347,7.346956189019472,7.41451628123053,NA
SLTM_S551,4.587203154171747,3.4017954837559534,3.306627044682896,5.825343834425807,5.730515179595562,5.413028091026885,4.902710213421594,4.781384444693494,3.8865155794482584,5.782771904529645,4.752442752403687,5.506134971158401,4.973403841258498,0.025623185758202993,3.3879793912543628,NA
UCKL1_S16,5.046303108487066,3.1218115239129878,6.1610921017232405,5.509731923030554,5.544576906039351,5.484441129865724,5.177099656208815,5.233797959151991,5.095755544216952,5.314707388076443,3.4051265921633806,5.327467131188294,1.6220717909045792,1.205405220587131,-3.1906185558144857,RE_profile
UCKL1_S56,6.124136637575356,6.017185905953675,4.390014847908949,6.027560385114543,5.882892303053883,5.3839114666324885,5.866602719771477,5.9197882244438365,5.000057860297011,5.8820841247304445,3.6231927481581305,5.893290402426739,-1.280874388242652,5.143183946000491,2.9992511526213566,RE_profile
MTMR10_S769,6.46279948229709,6.44621819228123,6.500809696513335,6.179406276065334,6.411806177872243,6.02082365919296,6.6891025135173505,6.641792362798977,6.446269358219457,5.204177705845806,3.5829939383786282,5.065386321765217,2.2516671248840616,-1.6561164025702988,4.220384958507424,RE_profile
TOR4A_S63,6.505565822942,6.462124483997106,6.776485810254433,3.1566454504998034,3.9110272985671077,3.237829922723145,6.030377481241803,6.519945898290338,6.318818612953212,0.3854692197455343,4.984010844172692,2.302780917640563,5.806667861640841,5.874928995504786,6.011566391200953,RAB11_profile
BRE_S2,3.7349000791082787,2.8512616679845193,4.901532795718531,5.976811289787023,4.368156216173345,5.89022354448899,2.6694311313044894,4.683537563878039,2.5617385447555794,5.6231257327733,5.82158271598039,5.561327183418517,1.7709793701191558,0.8509439188998527,1.293081895635666,RE_profile
PPP4R2_S159,2.8140427305983025,4.737105707213009,4.345000875722677,6.078088056087894,5.938726634642179,5.970944842693639,2.407075497608161,5.019906999988886,4.544973187384024,3.9170666103482557,2.4545435745674538,4.948480070147083,4.069894529861829,3.753344086238608,0.32964474448270753,RE_profile
FAM53C_S232,2.402119792693283,4.718887219836258,5.431955088205556,6.0810023586823885,5.832226009031163,4.996326738625479,4.6874842919079285,4.505160504327688,0.7733890616406391,2.0001157116830557,5.249355416080706,2.928961559230928,1.7161471256526712,0.8671303021849628,3.655296982152891,RE_profile
TAB2_S524,4.822298784018716,4.8821012533844055,3.9255393220331776,3.4730023864914212,4.409889155920905,2.2853385602904446,4.088297059592902,6.908573099567934,7.015807690517462,4.539010301955546,4.219991488723557,5.06074125083506,4.6060401673474,-0.18692355866134847,1.4583301940146352,RAB11_profile
TAB2_S372,6.420519303271865,6.287477658016852,6.380405961305455,6.299964975951483,6.390263506622291,6.081093183515086,6.470387636865427,6.333346670516172,6.280217692559453,5.962313645283731,6.006724382500011,6.083369270268222,6.387681995629066,6.317562218481988,2.381339870036086,RAB11_profile
CDK12_S681,6.2544805740410805,6.114595571529425,2.4839728301435637,7.126485535101481,7.155607872366711,7.055520484457977,6.243059322987514,6.1426108474419046,4.043642700432266,6.906301499943241,7.380933773360261,7.011450125641215,3.0523746229466235,2.2425807846979025,1.101345974042184,RE_profile
CDK12_S685,4.375825904998223,2.7721347896130384,4.173052464755406,6.902271833611022,7.155607872366711,7.055520484457977,3.260697538636545,1.3700039598259837,5.3101645882648985,6.906301499943241,7.380933773360261,7.011450125641215,0.8543742406017163,1.2781042635417763,4.100716211998547,RE_profile
CDK12_S382,3.9214980992493427,4.832170628109541,2.9839146397472365,4.5343742632270585,7.229544259760857,7.100159202054848,3.1317647065234158,3.2559655953449482,2.899692894708239,3.9544479382159565,1.9173839308329033,5.13751110925154,-0.9730240592771677,1.9136444238965038,3.898670698997237,RE_profile
GTSE1_S575,4.125031054722301,4.33548817960876,1.9852524067378412,4.021269034568135,4.056688593122218,2.322730547254013,1.2760749822602557,3.242097921915815,2.1514248624199124,6.319131393506633,3.2528905365858876,6.159839504160035,4.285936791357473,3.935949277357321,5.33378494468423,NA
EIF2AK3_S715,4.477572055286384,5.219559418650141,5.062468035356952,4.980817046560812,5.296497335341826,5.134290689969681,4.815316018281304,4.269883784432142,3.882426520113068,3.2106134896159397,3.58330511783187,1.4877680147630663,1.8031268592978935,0.540969854423154,4.433667983572516,RE_profile
MYOF_S718,5.295819303261409,5.318115811555323,5.597293061600494,5.539139055625915,5.399496672637991,3.9226866037304866,3.788020337888939,5.260920957719633,5.064480319212813,5.3478411313298,4.874150481799177,3.4147638873988333,2.738681639279406,-1.8643831174108634,1.346076456154072,RE_profile
ARHGEF12_S637,5.982747502588475,5.592117953120967,6.342206380999163,4.397545881394648,3.438257771028627,3.897909477239836,5.657663352607138,6.10344512533911,5.727363013488262,5.680482180415674,5.1047239944426765,5.63750948453308,3.3111580446687676,4.985453187462042,2.184003385222539,RAB11_profile
ARHGEF12_S337,2.728830214907671,5.143546324736634,2.4428823600819367,6.418960584292971,6.309565333539243,6.381937132074531,3.500427973978995,2.994443906593273,3.431766097650047,1.9743714613361707,2.62855885954226,0.3286631116330785,2.361531489185894,2.0599694125221215,4.801938541763547,NA
OGFR_S378,6.524104722631528,7.050363912053933,7.171445480435746,5.791705108268708,4.356070730663232,6.364139394105867,6.008642566374457,6.614915686959012,6.355577909359195,1.1677370433408916,5.833166511676603,6.708306421904215,1.3706938878277604,2.5405552681443226,2.0180416888412163,RAB11_profile
OGFR_S349,5.2891739870394785,4.035729451162515,5.298925892620009,5.434277967965057,5.51887433616873,3.6775534874122346,2.6663948324394458,0.7062762905900799,2.907389184972682,4.342106226825479,1.6021878479566407,2.0062438972240404,2.8607424129509003,1.0424802985382922,1.4981895547198945,RE_profile
SENP1_S157,5.801832197044348,5.7437109696651065,6.128138446487496,4.092623354202498,4.055633717396416,5.15844509475599,6.43565194065441,6.102434581937154,6.241678377355272,1.4610897504996938,5.192639508178888,4.291988589344099,1.7799001433380388,2.362930931976478,4.443778812808074,RAB11_profile
SH3BP4_S246,5.611859289607702,5.069562437926726,5.934726247754177,4.833636235531516,3.6531549697619217,3.6017291877163986,5.7814010327449505,5.747577274510462,5.6315140862537625,5.100022265880141,3.0097899692129753,0.8035578966279777,5.394233944252434,0.8613030289481114,2.590260625013603,RAB11_profile
GMIP_S919,5.640715453179714,5.649193549764286,5.88970151306004,2.953874789161901,3.3841996373375256,5.139531718175774,5.37629315929579,5.563894004082711,5.118154010993584,3.2167922295315874,1.701147328422325,3.630265402464124,1.6272558909461905,4.959325400477497,4.107114153393202,RAB11_profile
KIAA1522_S921,3.5622923410357714,4.0941553653289535,5.208411760831806,4.844074419439522,5.192023603300591,4.5427584035097075,5.461255159708342,5.699162707930999,2.965147281254759,5.2044050941070354,5.837677766705985,5.8821413102611055,3.6288896479893795,1.6283638882634284,1.4042180040507848,RE_profile
USP36_S713,3.1013097340641163,4.513161904741967,5.254641299577002,4.385956672139094,4.862859973272783,4.524180218985576,5.367577103280937,4.458252954719941,5.523754208620882,0.5812028920363028,3.2803353823340418,3.1944593245540025,2.8664091505246594,0.289555690302743,1.2290274302777329,RE_profile
PTGFRN_S875,5.140148443834036,5.121496234121276,4.425148888962266,5.775285405394722,5.752128113576354,5.8399653052859,0.34614027005241255,2.6740745284591094,5.162958180648436,5.101015804021555,1.8321391136668903,4.548391561412445,5.394083929327977,1.9950732859564684,1.7140565764767555,RE_profile
STOX2_S886,5.75453707187865,4.493754174767919,5.896980767134623,5.966816545350908,5.878533711404511,5.9028350943759484,4.149392313833604,4.939335937051163,3.7948142234589675,4.081246570877329,3.6135475070942804,4.449865345183724,2.536437853996963,1.170155624036489,1.784551746819539,RE_profile
SIPA1L2_S1478,5.801094199509265,4.3857888018647735,5.800001041350181,5.930422426370832,6.033621995229858,5.7946841349100655,5.746014852541558,5.640201984567549,4.56280096103441,4.761757160064121,3.197674483229725,4.6148620351127825,2.3643193164074114,4.03992376119051,5.278331427128288,RE_profile
SIPA1L2_S1461,6.13119742854771,5.761366346347727,6.1001163661197415,6.3428838486167205,6.35178694537023,6.127729238013851,6.257742462657692,5.950482697237481,6.014175940286568,3.7370954641699665,3.1054964281658473,2.572461000652645,4.228751429286215,4.507685776433494,5.276027016345258,RE_profile
SIPA1L2_S1488,5.459841727299065,5.3206289547462635,5.860060839927287,4.617639987497725,4.3791250473939245,3.8350798371109054,5.482568251714138,5.68750846932141,5.200422166022645,4.096005564650802,1.8819029958705737,3.700195697639063,4.871228075374156,4.197437887303085,5.156568024623972,RAB11_profile
RERE_S675,2.5176531800354307,4.415958404270093,3.9067410908314875,6.399054001147345,4.829710184863531,6.027534614983741,3.256201764921561,3.442580429861721,3.396377360098633,6.305148339973412,6.121346259364051,6.200208475480251,5.371324010416023,4.013535395291134,4.746062661394081,NA
TFIP11_S210,6.500839722973988,6.577843626674216,6.393039168561557,6.315493818186935,6.386274815737613,6.162683110644447,5.061756301569657,3.3248920347471205,3.927124657660726,4.455571750433283,-0.2826282643176823,5.306994976947392,2.039699461983945,2.229882414289113,4.125805173685709,RE_profile
EPS15L1_S229,4.924051070054155,5.570690292487336,5.685865254948951,4.133522036709924,2.6217443397700615,4.509674138598339,4.536084107878136,4.626246671075198,1.8004079132701811,2.730656401389998,3.1239555877755807,4.7838168937659615,5.153851524292442,0.8659017551858157,-0.4016914177341606,RAB11_profile
MTRR_S157,4.9433710041348915,5.29190747934858,5.169278940288986,5.8508460886895275,5.768330531994577,5.669013048081979,3.3807651204214944,1.8899001561141824,2.690183355357799,5.8853211450506615,5.753229482040904,5.869738868227523,5.22360626414583,5.008328584196581,-0.1604698050435891,NA
LRWD1_S212,4.141012965226514,2.9332482598242104,3.1707362902987883,6.228822547140814,5.743849610272456,4.488189991359911,5.309224120818563,3.082050363066951,3.696735869868004,4.689010896879194,2.9049254497430548,4.103395499208127,5.398138373180373,2.8767597534188027,2.681376049106604,NA
LIMA1_S374,3.216124167773328,4.4991386232422625,4.469901297301474,4.277759147494078,4.2148778521984065,3.5924203364639986,6.558122885645361,5.806551268561927,6.789632161642467,4.882775613687779,5.032347372503636,4.288855366980124,-0.7782026541156606,2.122270902120768,2.9748696410599704,RAB11_profile
LIMA1_S491,7.416587601184173,7.760539941054163,7.931355011276131,7.599501791086051,7.203491245732826,6.7741962869681,7.9629875892924975,8.064699069885346,7.537348926131358,7.048757368831012,7.178029833125315,7.185524066941085,7.50208119047604,7.281448694768353,7.810255507897465,RAB11_profile
LIMA1_S225,6.835573527476143,6.690706068625579,6.798719789523986,6.957393287197107,7.022102358484458,7.000326734792888,3.5780571419633382,1.7630931564780834,5.129534177943025,3.2555966213518777,0.9090033143651755,4.691313065082855,4.5380962019887106,3.146157941429575,3.0581579447992016,RE_profile
LIMA1_S132,5.811389114883945,5.803019806418231,6.203376880351909,6.154943900593366,6.058764198154951,5.476782418297589,5.8546293401458245,5.871893433816428,5.99303181811766,5.917480139026159,5.320667505225583,5.972562997963651,2.1119622633802524,0.5582617211991652,5.4272305880910015,RE_profile
AFF4_S1058,5.311948833689944,5.720305077972922,4.887574218868748,6.206082927795045,6.1148509129630995,5.714619195320706,5.101364261170451,5.522249902778177,3.0306589019933323,5.789544814415859,5.163305420330295,2.6530703871726837,3.005121566729202,3.593233374813141,5.1024227431114255,RE_profile
AFF4_S703,6.289352590097123,6.217508734190507,3.5919500287682737,7.031883438119302,6.761678626297148,6.84621783455664,5.800873867891577,5.926965272590982,4.641546500753383,6.188548208771987,2.5830767848737812,6.4251368271238745,2.4056149276394025,2.9876189076380486,3.9337730294350806,RE_profile
NRBP1_S2,5.29857168732146,2.601648965032358,5.8449867558346575,5.7654852829431125,5.732250181222377,3.666204219007398,5.650868701243333,5.587426727863733,4.927506519925609,1.9961589571334675,2.3442982627029276,0.483930384223771,2.1828693541546036,2.38698795478506,1.1232170803934172,RE_profile
DBNL_S232,5.0301537231425755,4.472329826237733,4.936688482583932,5.728517332402814,5.712973603977907,5.486453669883819,3.443715725834361,3.9192425860312667,3.247076671264735,5.823989110240174,5.726706380118773,5.841065751520442,3.58693640663635,5.107062335060597,4.051063953980457,NA
ANAPC2_S531,5.8818113519837105,5.866565639155416,5.895287261980669,5.834280545485592,5.758926737385668,5.842495981731588,5.920276860768193,5.676265228593313,5.01540330493264,5.176807907083509,1.7373366799684824,2.224362414154251,1.853303165446666,1.3126020633755795,1.7404597898955205,RE_profile
HN1_S87,4.622705768861898,5.954488463578152,5.85346204381154,4.769704212159159,4.995386755688654,3.2559934560892283,4.112745359426667,2.341665700677655,4.120790541200806,6.1198779912021255,2.2331313344722616,6.041002353218806,3.5004372954053684,-5.1482174820952045,1.9911121798716676,RAB11_profile
GPATCH8_S1009,3.9668490565053114,3.3428706707935225,4.144946514668969,4.5023317878406885,5.694541219568751,6.661948530727178,5.622717705911892,5.978278343022638,2.713230998691675,6.996789391389897,6.884074745987906,7.01449694514289,3.537880679624447,0.052223543980434606,-1.2232370006271278,RE_profile
RALY_S272,6.250357224806542,6.446889980841964,6.577790569793112,6.968659162296745,6.850349614580523,6.955262639149688,6.429329222330236,6.290772573799287,4.868528788616652,1.3314754466816168,5.073557317881284,0.7882545910546943,6.429747698252849,6.42529225222133,2.337121698891497,RE_profile
GTF3C4_S611,6.113566365693453,6.344348989903217,6.382281619988434,6.478581947661611,6.259467526671739,6.403058042311147,6.220138943559985,6.100202750559944,4.069085791488693,6.312702191454729,3.3956761857117863,6.231820912920778,2.856523783637744,3.8739751391127197,1.2561261541294435,RE_profile
AMFR_S542,5.05726747600311,4.062450790304688,5.6271894290678235,4.325612603614583,4.121350158481917,1.761192307468253,4.515877128128074,4.333930120634328,2.340867142353644,2.1247497100221064,4.395200216765322,0.38312927922702134,2.171672813458514,-2.04653375231394,4.3124572331072795,RAB11_profile
KIDINS220_S876,5.552545942270235,5.694409648471342,5.53459703270323,5.902590241117228,6.030701575216449,5.965331193328897,6.218460935475595,6.002001369909398,5.936893037009516,4.255906892587822,3.1158036602818733,4.321434783615315,4.640840821527095,5.487960651968912,5.606300204441803,RE_profile
KIDINS220_S1456,6.3276761125520204,6.058075322367272,6.665607894758148,3.9761773898195596,5.1744219878238535,2.7572113910850717,3.6067596360532086,6.19766557766675,6.133322502135259,2.2366577400486496,4.550031302520271,1.5998587665340769,3.4223230072939783,-1.5427474482034667,5.026696944380256,RAB11_profile
MKL2_S808,5.035893189462064,7.0828645167564686,7.0028273078238135,3.3696168795312316,4.86322389466154,4.228356029054957,5.292790738523839,4.814798169708766,2.7876048031879006,4.615604506185316,2.2306156011358267,4.431288328836411,0.689727608475657,2.728302255375893,1.8130010191360282,RAB11_profile
ZBTB21_S435,6.28456515752287,4.950545194199889,6.507763556122472,6.418088997941591,6.156497268664903,6.323020859486599,2.8220528602833213,4.670852148480419,-0.591806771516489,6.06185334874249,3.9562837640221806,6.03387905197469,5.998181961780423,6.051551393643677,5.072094311891598,NA
ZBTB21_S411,5.648656620984142,5.9231280098520855,6.099708374213447,6.001648053962833,5.778591061445298,5.637227209511051,5.544712062152483,5.855724697087716,5.338479668434601,4.230101936651229,3.62000387868133,3.8020588441637893,2.6186835989194823,0.037886634804819685,1.8552152785087337,RE_profile
ZBTB21_S345,4.832834720731611,4.141170179293664,5.129780638307585,4.604331304144921,4.202900170567112,4.3986421421880255,4.66937851766268,5.894746006059968,5.952799427620607,4.738917946116759,2.7562475066995367,3.3371033231554845,0.33924346078476564,2.894697367815718,3.649535724919766,RAB11_profile
PRR12_S386,5.807260040950363,5.772884587853091,4.803965297365961,4.177721209621042,5.038568657049373,2.5753558462933124,3.710513078468132,3.997780104182344,5.305160212834067,4.809624515282121,4.706500652438877,3.9207909329089405,2.117885468202392,1.722538800083747,1.2953167306064266,RAB11_profile
PRR12_S651,5.121855099884076,2.938770446368096,5.248267982239032,5.395294849614846,5.151942413018147,3.825128580719765,5.7345754124404,5.642086031948691,2.2938315472378723,5.315972426195057,4.596242422303227,4.070534666214081,4.503944996219751,2.374020526262572,1.7673676280565398,RE_profile
TPCN1_S59,5.379686111307788,5.668414268932697,4.147120255090548,3.303797089213429,5.948595853719455,6.029798292663288,5.8333418935369705,5.458420233544542,5.649561009809163,3.919551917092697,1.3400963435344475,3.176056110930494,5.00592703349587,3.0309674232023047,-0.27507547017777867,RE_profile
TTC7A_S182,5.549109810047558,5.514415187160882,5.738878402217759,4.401049851828874,3.8173826751795152,2.3666107474223783,5.572178078462796,5.677961522844326,4.704782146507935,5.181980510143359,3.6494357659613144,3.8721697775995736,1.584622661404044,1.939764786912919,1.5121341974300404,RAB11_profile
TPX2_S738,7.139312527680705,7.330582826844573,7.375272710527675,6.9877965636568895,6.824992109466005,6.907434313611441,7.462307890895787,7.249280768106951,7.068394993054702,6.421300551583987,6.3567597440891594,6.527396941494087,7.092612095521491,7.013832242905161,7.029589099136035,RAB11_profile
NOB1_S201,3.338976712425077,5.711976059429989,5.884684206804107,6.252349586462873,6.162412615813672,4.138954631750128,4.098192121182029,4.666472362469114,4.952215310574912,2.8878509411066355,2.9383697362232697,3.6915008088177705,0.9884023503249004,-0.7212487162300709,3.33381934606275,RE_profile
SYNRG_S935,6.233433601124013,6.36141564519305,6.593200603313111,6.5133106087139,6.532142364004815,6.404034535621929,6.489857213047819,6.462286208413223,6.3588014339476056,4.5550431297357346,2.9056184719731286,5.0530635904686,6.529944838638455,6.485246437916806,6.544474753290591,RE_profile
SYNRG_S919,2.0247560207580206,4.920645257380411,5.135801689388646,2.6916558513937243,4.283280734647644,4.592642172729739,3.9642974597421863,5.154806813918384,3.1087890050319418,5.897553178553008,6.12037765319751,5.942760156605717,5.553001059778096,3.9415613032037067,5.709771944366637,NA
SYNRG_S752,6.559883645643813,6.3600682735093965,6.28184016094216,4.696235191024191,4.339033247941315,2.469804641384403,5.817019767928137,5.780718637572729,6.144770341081505,5.865171627892339,5.814744883274289,5.823146478251216,4.644199635269834,2.207912387405055,3.94248907734843,RAB11_profile
SYNRG_S473,6.076967357246424,4.875228047327092,5.918774160995612,5.870136262215998,6.106707410377939,5.827441959256901,5.800032345903267,5.897103090471142,5.762321109204141,1.8064279587111978,3.8350470420813436,4.299401792406477,5.646385982602045,5.636444424112531,5.423514110714466,RE_profile
SYNRG_S580,5.060625090117753,4.99399503400032,5.5581646588071205,4.835249843501116,3.9120699306821924,3.4032168694027747,5.116039660305938,2.11465171305461,4.866027729305951,3.319250503032491,1.3727295194853477,2.6350715257521813,0.9565812308591579,0.5841292656084756,3.2143577973945554,RAB11_profile
STUB1_S19,6.090045949462488,5.714307210326717,6.240250423923342,5.650898117265279,3.9598749378856146,5.290019833151682,5.456203806343055,5.945923355122806,5.367411064328526,5.4018664731906885,5.584946180632904,5.586113061943959,3.6456559180636603,3.5407910220541536,4.999776472046674,RAB11_profile
MAGED2_S247,5.941014483233891,5.744448887482809,6.339729534529234,6.250238816313704,6.1942097371852025,5.795791726894061,5.5319503215402515,5.93622812409992,5.6544604112643535,6.092854572124616,5.542406478481457,6.327371278543444,1.8281490147709794,1.6286343410017845,1.790228028517455,RE_profile
FAF1_S582,3.842621709635863,4.4514261534020765,3.459390007336306,5.735781703839593,5.599725203829188,5.279855540173056,1.9646884781013756,3.53693421678742,3.881262320914559,3.9037741655863547,3.25967977471264,4.5432736866844285,4.901329124539461,-0.39408947191784627,3.1348797880008448,NA
PPP6R1_S531,5.849264713854266,5.867564078553182,5.940631449205509,3.735713281558559,4.012861029944533,4.958422070062751,4.707028406769826,4.4009854253581,2.1201562451177316,2.5048966279095897,5.115754743742968,3.4872105227544576,2.195247023715369,3.699107881877297,4.84375631155106,RAB11_profile
PPP6R1_S759,5.23024764426678,4.5051296366821605,4.704680883653614,4.771117720814943,6.39300146835659,6.029029211609793,5.787288935793875,6.467668181963845,6.825464142697387,6.420516564540111,6.524234044200166,6.502949035321963,6.603883890430478,6.619852111063704,6.463601588488017,NA
